179f2afd60cfb6fdb88e0221735d0eac,107
0aa1e10d1f77ce334a02ecd84558f439,97
b5737681ff7e5961ce5392f60194f4c6,24
0,249
b99aa7a7706b6c2fbc1893faf87b76b5,71
38f743832187fb645bf38e4d61a41c91,107
0,130
0,35
12ffe84a07069e13c240318a44f8d32a,46
0,97
80b412224c445f739417efc1dcd93dac,122
cb0ecd5356125b546833239efdb154c2,141
0,2
bca5af207679d98e0ebdc72dcd75fa8a,60
8b62a22156d6c3d30de767b5bb88d85f,112
05eaf0ebc460696ce5703a0337765ebc,127
0c239739ea5fb30514f5968285259b58,56
f115a9bff3a9c4e6eedc9114374b3d74,79
0,62
205f95d4a78f1f3befda48b89edc9669,104
0,1
44e53a8d160396dbbb903d072cf5c426,1
74def1fbd9e1826ff60be4c77f85b8a0,122
fbee7aa269a6e6872d5ebf04a0ed1c7b,36
6b3fbd289f786a2fdac1bf8aed04060e,75
71c3dd94524c65a0bbb90e582e5f81f0,125
2a9929f19d189d8dfaacfb134c79e4c9,113
2dce8c200a1830a8853cd9e6f7e23166,139
04d0d83bce9ef3c8998db294b5fe6bc8,113
766241ad10fb6a35b12b03758d86cd5c,58
0,89
e3f53dfe045875f250622856c0923deb,92
6324eab7c5152855c19750bd66491333,39
52ae92ff4bc909627f26e8384acd4e37,6
d4f23121dc558fba3efe1479257b664e,1
0,75
0,50
13902bfeda22fef9f880ae9662bf58a8,31
711f90a5944cf1402eaa09dc0df8c3a5,84
aed67db466854ec2aa5d249a032bc401,61
2c9983f7dff57cc35c5091b80d8639e9,69
77bc148183ae5abfabfb3b77cdc08f00,290
0,2
e8cedeac41c120c460fb3b5cc824e0a1,116
2553787106a1da59d5e40c5b21cc0114,92
3bb550b2bcda3c21cfb2bb5a04e053b7,81
aa2ffec0880e3d7131c72021f6dae3e5,22
0,139
0,302
0,55
5b2652311f5604103612368a57494ab3,115
2097c9242cd4d7c3d511b0bd90f81f46,64
657c4e45c512f0a4a4c66247ff6ca22b,64
7b5ee71a7c8b7a1d3d3a41aa320ac0cc,68
0,50
459a31a86550e63c5f9205eade6b5320,285
55ab81a4ccd5ea862fba344dc29f1463,174
5f53144a700a0978bb365159d82d13e6,207
3b94753a440a1fccd7d85af3d736cc63,86
ab96e994aa49e26f6c49c6c2424ec681,9
c391084ee341be0d85643b7bd1757993,109
fe1a54852575e1c8537c21ed307e68cf,104
3cfa349ade2408c51c29dcb6c494e974,16
d059c3774ff45a2d9f4988b73238fc7c,95
0,246
193808f62855020f2112500f8dc5e11a,113
712f102f6971bc7c2cff5757796338ee,38
374011df5804bea55cb101ef6ddecfaa,51
079060479033d40a3fa4b6b7c745ac74,159
3b580a40e2c900364df3937301aae997,115
6fb7cc889fafdc581a7f2c7fea1dc236,28
adbebb6e1c77aa5b78bb7996b3799009,63
0,94
80911ce8a425daf4989ea8a4bccc41a7,142
d64120032c7c77ed2d3caf743b33201b,32
3dba23fd8b8d71bbb3562b3b92cb4968,22
ea9045106c4e1fe52853b6af941f1c69,148
4bf1c1519d4d4abe707d4e9ac052994a,35
959cfb70f8eb582d70c3b1cc225e8d9e,1
05b74bc92891e47ee7718f4b9c6f7f1a,40
c1ef42cdc0713acb8d8e29c296cf2f6f,88
8ad1995d3134e7feeade0d5248bed722,19
feb0d8bab45fd2e53882b50f9a139406,103
cbe1d0be395a9239485494c0d5762fe5,80
0,22
80911ce8a425daf4989ea8a4bccc41a7,76
80911ce8a425daf4989ea8a4bccc41a7,109
7795f384b5768b121136a7cec3f22c07,159
4621b3d0c57f38c256e303161819e440,36
c5ac932395aabfd2e04f782fef984f06,114
adc60175c23f23a9b3cf3899c7cf4842,73
0,167
78e50c94b33bb1ceeb5f4c8ff7455703,87
abe38f14b2bef7277160e93b51badc6e,117
0,118
2f07e65cdd9bbbce8f11a8ec679dd95b,105
a0956d0c173456fb67b2bb6a9a28b0c3,141
4f4aa5d35cc3ef3299ffa3cbd2dd4425,47
9f0cb74c186bb89d3606d0c44945b5c2,72
a2d9b37d37058daf04869cc34b4761fa,81
04bfd6f28be788e8c9ff61deb8f39f6c,68
903494863a01b4c21512eb4d2a3fafe5,133
ab96e994aa49e26f6c49c6c2424ec681,65
98bda657132298cacce1cde0029d4d56,9
eb4a89fa59ccddd7ff88fa63d2848291,119
6f8d3630943b692ada6f28ff2aec01cc,193
8fdd765caad2697a73973e1dd256d817,62
fdd5002fac905381f7294d60bdcd22e5,1
0f9ae7e9ded09c4fef044cfc84717459,64
0,89
a9baf186db89edba0946e6141073cdfb,237
49ae77ede3dbc66049f796dc8efacfe6,89
c40e3e74475a91aae1928541be8df678,229
0,113
0,60
849ccc6a00a2dc7ee8ee04d7f346f89f,105
6044ee8444a0a169fce1eba7867f5791,68
f0203c00733c2d17f866410c6ce4cffd,56
4e6d033f418cb311b6f4b00e6df59f36,54
8e3b8c607c3edcf3de131c24f0390179,72
38e7c29990ab0740c6c6fa964d0346d8,9
6e9fa9993c3d9679d3a21ebe89d3aeef,65
4429498e642605804cc629e04daf5fa6,69
8fc6c2117579de9e82d607923e474aea,56
6989677cf8e2c719cd8af2208158c408,84
f5e976ad1487c5cc3e198dc9fead77c3,142
0,111
ba78ef6d7d7fa1444e33cd5bf73408ad,101
22f4e91bd7459562c574a35f30ad6316,152
0,133
a5c5a4cc6ef64d40bda51b452e3af4ea,226
8c56d54752405b9d42eec34acbdf13a8,25
f786489ded3240a2ca5806763050dc16,197
dbd24e6ed833ae01999315396fbe4f24,113
4a188c082a0a78623e3f4b7449035c65,77
84ddf917a091828ab9baedc0c926470e,24
419baeb266454da0d6c8c688bd8d9eb4,75
8dbdafdf2f5f3ac31ecd0c41c6858669,9
b9fc2e28ae7139b781eaac8d1f792804,73
2b5f0313669c4d43e4fe841b23371dbb,119
75968833fe814f3a5236959790fb4984,36
128d4af0683efc5e1eded8dc8044d5e3,89
0,110
226cbc37cdfcd3580271cd5c2f871efb,111
1021cc8fc3dad7dc1acd3a5704ac2b2e,33
03b5a7bf20af6fbf2ea0c62549ce4604,59
d0234abbc01a982d54e8d446acc03405,114
d53fd63b33aeb190dd3aead1b696d4d7,120
726429792084a187a41c1f9703c552c2,75
cc72289f92023f408bfbf676d25c51ba,136
ad5539dde82080174c4dfd7d0ae577bf,1
c94301249b8c09429d329864d58e5b82,73
c40e3e74475a91aae1928541be8df678,144
7b5383446864eaf6e89968384e9a09c4,178
0,70
d617ede55dd775972d904818dd6d90b2,70
394d115a27afc416df7af4d93dbc0d23,105
d30fe1842dc00a7f2b97d64ac64b8dfb,81
2e81fcb8153405064a18c4f2dc88bb29,72
29b949ddb15f5b570c7e993b2af95836,137
5946e4ecda0d333735c2b04b5f4ec2e0,56
0d4c78da52f6c5bc38e0251ba8d2d7f1,138
263285dadae1eb73351df8edca92ff0a,194
41b3f5da3a9d25611fda51a320de54f4,89
91ca846d4a661b964fd0342af808e602,70
88bb24a77ffbfabc6198feaf45c6b332,106
96274288c84ddd7d5c5d8e425ee75027,136
0,52
9174b75c0cd978eb0e5aa93afbad754b,88
0,127
04f5b303e487287cd749a5a3073a4d4e,43
9b6cf886379a2511f8c633c84028efe7,60
be6b7c3fdf3f63a2756306f4af7788a6,67
0,1
8e3b8c607c3edcf3de131c24f0390179,101
03a139e5f542142be2e3a769ef641066,44
0,86
65ce068d10ade85cc097134c0f6836c2,259
0afef3932e866069a99f5d45edf1e50c,47
bb795dd15cb0610eb3c6fee595e916f2,48
cd5dbf58ff7014957be69643a96aaaf5,1
99c7d3dd1e1ecbfbc6930ade3119f703,78
e9ae1ce23f3c4c16e0861b60d69b2a6f,120
0,95
8e3b8c607c3edcf3de131c24f0390179,81
d16f875956b264d5920d8424631091d4,120
1890ad398d4903e6a03397d4f0385bc9,264
0,259
fee5ec9105ce8790cc6bcda70f43a7d2,31
a5434231870b5ae04da1dd48960ca1e6,65
9107882a39f9f78a7795446544a1b651,113
e8f0f78f54f28d29502de54db96487d6,67
cfafe9c4e4ad3d76ca957978a036b167,125
cb0ecd5356125b546833239efdb154c2,60
5d396ae6d56ca9038f76c660a7db86d2,100
929a5d1d6720055e7d008c987e86d415,206
8b623f4889509e381ee09fa3cae13649,122
2d4de807c29963b5aac44d4300e35dc9,62
0,49
47eabdf0346864a6b77b630008efe56d,75
0,281
3cbb7b739404ebf6a023f4246ddd9117,109
0,255
c9b6a091ad6adf92bb0386b9eda24965,57
812ca5974eff234141f649ba589b7585,90
300d27d8ba2adbcbc8c6f2bcbc1c6f9d,80
0,129
4cf50a4036329a5ab9e6241e0b567e79,24
94582566d26a2b57509ebc1cf0590d8b,288
57ef86c28a8ae482dc3a3c3af28e8e48,200
9a346e0cbaafad71849bdf26b93ca461,1
0,37
